,Sector,author,correlation,performance_mean,count,correlation_threshold,performance_threshold,best_monthly_performance,filtered_count,month
223,Utilities,Phillip Capital,0.0,0.0078200692041522,1,0.1,0.0,0.010334502599992322,4.0,2016-05-01
224,Finance,ICICI Securities Limited,-0.9999999999999998,-0.0035692354927847492,2,0.0,0.0,0.034829300668446646,6.0,2016-06-01
225,Finance,Motilal Oswal,0.5666545991783535,0.06564906354266947,4,0.0,0.0,0.034829300668446646,6.0,2016-06-01
226,Finance,Phillip Capital,0.0,-0.0445506133268826,1,0.0,0.0,0.034829300668446646,6.0,2016-06-01
227,Healthcare,Angel Broking,0.9610763843858248,0.006876653399593567,3,0.0,0.0,0.034829300668446646,6.0,2016-06-01
228,Healthcare,Ashika Research,0.0,-0.0816290024446961,1,0.0,0.0,0.034829300668446646,6.0,2016-06-01
229,Healthcare,HDFC Securities,0.0,0.0042513863216265,1,0.0,0.0,0.034829300668446646,6.0,2016-06-01
230,Healthcare,Karvy,-0.842376037477631,-0.0121249205399264,3,0.0,0.0,0.034829300668446646,6.0,2016-06-01
231,Healthcare,Motilal Oswal,0.0,0.0096774193548387,1,0.0,0.0,0.034829300668446646,6.0,2016-06-01
232,Healthcare,Phillip Capital,-0.43961676522357995,0.0097677435891497,3,0.0,0.0,0.034829300668446646,6.0,2016-06-01
233,Manufacturing,BOB Capital Markets Ltd.,-1.0,-0.0014011519400802504,2,0.0,0.0,0.034829300668446646,6.0,2016-06-01
234,Manufacturing,Karvy,-0.3315025680001619,-0.0008750530767724252,4,0.0,0.0,0.034829300668446646,6.0,2016-06-01
235,Manufacturing,Motilal Oswal,0.8935481662708299,0.0608690826155117,4,0.0,0.0,0.034829300668446646,6.0,2016-06-01
236,Manufacturing,Phillip Capital,0.9453498018561534,0.01766816473210986,5,0.0,0.0,0.034829300668446646,6.0,2016-06-01
237,Manufacturing,Systematix Group,0.9999999999999999,-0.0463658691565311,2,0.0,0.0,0.034829300668446646,6.0,2016-06-01
238,Technology,Angel Broking,0.0,0.0223021582733812,1,0.0,0.0,0.034829300668446646,6.0,2016-06-01
239,Technology,BOB Capital Markets Ltd.,0.0,-0.0030052592036063,1,0.0,0.0,0.034829300668446646,6.0,2016-06-01
240,Technology,HDFC Securities,0.9999999999999998,0.00765785409543945,2,0.0,0.0,0.034829300668446646,6.0,2016-06-01
241,Technology,ICICI Securities Limited,0.7264912503120354,0.050254985625355825,4,0.0,0.0,0.034829300668446646,6.0,2016-06-01
242,Technology,Karvy,0.0,0.0496509795091194,1,0.0,0.0,0.034829300668446646,6.0,2016-06-01
243,Technology,Reliance Securities,0.0,0.0,1,0.0,0.0,0.034829300668446646,6.0,2016-06-01
244,Energy,HDFC Securities,-0.54458237665854,0.009674799208163627,4,0.2,0.0,0.018905112450703716,6.0,2016-07-01
245,Energy,Reliance Securities,-0.8684957536758755,-0.009325321477300266,3,0.2,0.0,0.018905112450703716,6.0,2016-07-01
246,Finance,ICICI Securities Limited,0.1940412840214998,0.00247622783178377,17,0.2,0.0,0.018905112450703716,6.0,2016-07-01
247,Finance,Motilal Oswal,0.1776612963518838,0.012101727547546062,21,0.2,0.0,0.018905112450703716,6.0,2016-07-01
248,Finance,Phillip Capital,0.4954676384480295,0.01980022379813827,15,0.2,0.0,0.018905112450703716,6.0,2016-07-01
249,Finance,Reliance Securities,0.08418397094061557,-0.006777479361713327,15,0.2,0.0,0.018905112450703716,6.0,2016-07-01
250,Healthcare,Ashika Research,0.0,0.0151715552789231,1,0.2,0.0,0.018905112450703716,6.0,2016-07-01
251,Healthcare,Karvy,0.0,0.1081227436823104,1,0.2,0.0,0.018905112450703716,6.0,2016-07-01
252,Healthcare,Motilal Oswal,0.8264471326076499,0.0289270034030663,3,0.2,0.0,0.018905112450703716,6.0,2016-07-01
253,Healthcare,Phillip Capital,0.0,0.0187209620114786,1,0.2,0.0,0.018905112450703716,6.0,2016-07-01
254,Manufacturing,Ashika Research,-0.9999999999999999,0.01636605279659515,2,0.2,0.0,0.018905112450703716,6.0,2016-07-01
255,Manufacturing,BOB Capital Markets Ltd.,0.9259097514596102,0.014613793362605598,3,0.2,0.0,0.018905112450703716,6.0,2016-07-01
256,Manufacturing,Karvy,0.1798449058075164,-0.004633878753112325,8,0.2,0.0,0.018905112450703716,6.0,2016-07-01
257,Manufacturing,Motilal Oswal,0.1067879102736103,-0.0006689564276272272,11,0.2,0.0,0.018905112450703716,6.0,2016-07-01
258,Manufacturing,Phillip Capital,-0.22091689379232077,0.003911368550456757,7,0.2,0.0,0.018905112450703716,6.0,2016-07-01
259,Manufacturing,Religare,0.0,0.0205792682926829,1,0.2,0.0,0.018905112450703716,6.0,2016-07-01
260,Technology,HDFC Securities,-0.09804093248858109,0.008001323348466458,7,0.2,0.0,0.018905112450703716,6.0,2016-07-01
261,Technology,ICICI Securities Limited,0.02620842081322844,-0.006723089103223389,9,0.2,0.0,0.018905112450703716,6.0,2016-07-01
262,Technology,Karvy,1.0,0.01119285468408865,2,0.2,0.0,0.018905112450703716,6.0,2016-07-01
263,Technology,Reliance Securities,0.9999999999999999,0.01767198580698125,2,0.2,0.0,0.018905112450703716,6.0,2016-07-01
264,Technology,Systematix Group,0.0,-0.0207100591715976,1,0.2,0.0,0.018905112450703716,6.0,2016-07-01
265,Telecommunications,ICICI Securities Limited,-1.0,0.033478585601824096,2,0.2,0.0,0.018905112450703716,6.0,2016-07-01
266,Telecommunications,Motilal Oswal,0.9999999999999999,0.02122481364934225,2,0.2,0.0,0.018905112450703716,6.0,2016-07-01
267,Telecommunications,Reliance Securities,0.0,0.031578947368421,1,0.2,0.0,0.018905112450703716,6.0,2016-07-01
268,Unknown,ICICI Securities Limited,0.0,-0.0448728813559322,1,0.2,0.0,0.018905112450703716,6.0,2016-07-01
269,Utilities,HDFC Securities,0.0,0.0531822898650986,1,0.2,0.0,0.018905112450703716,6.0,2016-07-01
270,Utilities,ICICI Securities Limited,0.0,0.0615397968926308,1,0.2,0.0,0.018905112450703716,6.0,2016-07-01
271,Utilities,Motilal Oswal,-0.9999999999999999,0.0367671354939494,2,0.2,0.0,0.018905112450703716,6.0,2016-07-01
272,Consumer Goods,Karvy,0.0,0.0149892933618843,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
273,Energy,Ajcon Global,0.0,-0.0182481751824817,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
274,Energy,HDFC Securities,0.0,0.029931699477702,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
275,Energy,ICICI Securities Limited,-0.29098796402545263,-0.03816340138427597,10,0.0,0.0,0.020863407548740918,13.0,2016-08-01
276,Energy,Reliance Securities,0.3642326749677094,0.00841474948085436,5,0.0,0.0,0.020863407548740918,13.0,2016-08-01
277,Finance,HDFC Securities,0.04099574879555704,0.03896699388889727,15,0.0,0.0,0.020863407548740918,13.0,2016-08-01
278,Finance,ICICI Securities Limited,0.13963696067464373,0.028487920274390798,23,0.0,0.0,0.020863407548740918,13.0,2016-08-01
279,Finance,IDBI Capital,0.995613209335498,0.007400989958097033,3,0.0,0.0,0.020863407548740918,13.0,2016-08-01
280,Finance,Motilal Oswal,0.42977621949744593,0.007860076187371251,6,0.0,0.0,0.020863407548740918,13.0,2016-08-01
281,Finance,Phillip Capital,0.7633973398480909,0.022015441491473855,11,0.0,0.0,0.020863407548740918,13.0,2016-08-01
282,Finance,Reliance Securities,-0.7335627565827492,-0.028851832964969,4,0.0,0.0,0.020863407548740918,13.0,2016-08-01
283,Healthcare,Angel Broking,-1.0,-0.02397325929363565,2,0.0,0.0,0.020863407548740918,13.0,2016-08-01
284,Healthcare,Ashika Research,0.0,-0.0094093047569262,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
285,Healthcare,BOB Capital Markets Ltd.,-1.0,-0.024945043756385003,2,0.0,0.0,0.020863407548740918,13.0,2016-08-01
286,Healthcare,Motilal Oswal,0.46104280096713945,0.007517600803873072,11,0.0,0.0,0.020863407548740918,13.0,2016-08-01
287,Healthcare,Phillip Capital,0.07154818027264125,-0.00239224212572835,14,0.0,0.0,0.020863407548740918,13.0,2016-08-01
288,Healthcare,Reliance Securities,-0.001196263282811007,0.0067711711568532625,8,0.0,0.0,0.020863407548740918,13.0,2016-08-01
289,Manufacturing,BOB Capital Markets Ltd.,-1.0,-0.0029239590042544,2,0.0,0.0,0.020863407548740918,13.0,2016-08-01
290,Manufacturing,IDBI Capital,0.5223263022386208,0.00819445649663118,5,0.0,0.0,0.020863407548740918,13.0,2016-08-01
291,Manufacturing,Karvy,-0.27742053087088014,0.0182070437684443,5,0.0,0.0,0.020863407548740918,13.0,2016-08-01
292,Manufacturing,Motilal Oswal,0.1396345205424232,0.001624247878920175,12,0.0,0.0,0.020863407548740918,13.0,2016-08-01
293,Manufacturing,Phillip Capital,0.23135572015233052,0.00857152310511865,12,0.0,0.0,0.020863407548740918,13.0,2016-08-01
294,Manufacturing,Religare,0.0,0.0197948962556642,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
295,Technology,BOB Capital Markets Ltd.,0.0,-0.0291149816826273,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
296,Technology,HDFC Securities,0.05380048082365903,0.03474809793214414,10,0.0,0.0,0.020863407548740918,13.0,2016-08-01
297,Technology,ICICI Securities Limited,-0.03626998960317741,0.008875059247980278,13,0.0,0.0,0.020863407548740918,13.0,2016-08-01
298,Technology,Karvy,0.16123907939136106,0.037553205268437126,4,0.0,0.0,0.020863407548740918,13.0,2016-08-01
299,Technology,LKP Securities,0.0,0.113907284768212,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
300,Technology,Reliance Securities,-0.42500800864911953,0.0395598927690418,3,0.0,0.0,0.020863407548740918,13.0,2016-08-01
301,Technology,Religare,0.0,0.0156379970054898,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
302,Technology,Systematix Group,0.0,-0.0680105750165235,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
303,Telecommunications,ICICI Securities Limited,-1.0,-0.015569490312079999,2,0.0,0.0,0.020863407548740918,13.0,2016-08-01
304,Unknown,ICICI Securities Limited,0.3810473251748752,0.05986899536742304,3,0.0,0.0,0.020863407548740918,13.0,2016-08-01
305,Unknown,Reliance Securities,0.0,0.0147560975609756,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
306,Utilities,ICICI Securities Limited,0.0,-0.0208592592592592,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
307,Utilities,LKP Securities,0.0,-0.0230511925538103,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
308,Utilities,Phillip Capital,0.0,-0.0230511925538103,1,0.0,0.0,0.020863407548740918,13.0,2016-08-01
309,Consumer Goods,Karvy,1.0,0.0087223972279099,2,0.0,0.1,0.23107773166699083,1.0,2016-09-01
310,Energy,HDFC Securities,0.8107723795595008,0.010887305205841871,4,0.0,0.1,0.23107773166699083,1.0,2016-09-01
311,Energy,Karvy,0.0,-0.0215959214068853,1,0.0,0.1,0.23107773166699083,1.0,2016-09-01
312,Finance,HDFC Securities,1.0,0.0168924450207605,2,0.0,0.1,0.23107773166699083,1.0,2016-09-01
313,Finance,ICICI Securities Limited,-0.06966169923102564,-0.0198380216562936,5,0.0,0.1,0.23107773166699083,1.0,2016-09-01
314,Finance,IDBI Capital,0.0,-0.0521152667075415,1,0.0,0.1,0.23107773166699083,1.0,2016-09-01
315,Finance,Motilal Oswal,0.14851046578179214,0.23107773166699083,8,0.0,0.1,0.23107773166699083,1.0,2016-09-01
316,Finance,Phillip Capital,0.0,0.0137356741211314,1,0.0,0.1,0.23107773166699083,1.0,2016-09-01
317,Healthcare,BOB Capital Markets Ltd.,0.0,0.0301944728761514,1,0.0,0.1,0.23107773166699083,1.0,2016-09-01
318,Healthcare,HDFC Securities,1.0,0.09791372604650604,2,0.0,0.1,0.23107773166699083,1.0,2016-09-01
319,Healthcare,Motilal Oswal,0.9928567554781472,0.05221647096198843,3,0.0,0.1,0.23107773166699083,1.0,2016-09-01
320,Healthcare,Phillip Capital,0.0,0.1031149301825992,1,0.0,0.1,0.23107773166699083,1.0,2016-09-01
321,Manufacturing,Dynamic Levels,-1.0,-0.02354180368231425,2,0.0,0.1,0.23107773166699083,1.0,2016-09-01
322,Manufacturing,IDBI Capital,0.0,0.0112456004807279,1,0.0,0.1,0.23107773166699083,1.0,2016-09-01
323,Manufacturing,Motilal Oswal,0.3367791558696862,0.00956683135806337,7,0.0,0.1,0.23107773166699083,1.0,2016-09-01
324,Manufacturing,Phillip Capital,0.9999999999999998,0.0225408608911927,2,0.0,0.1,0.23107773166699083,1.0,2016-09-01
325,Technology,Angel Broking,0.0,0.0408333333333333,1,0.0,0.1,0.23107773166699083,1.0,2016-09-01
326,Technology,HDFC Securities,1.0,-0.03666400075721355,2,0.0,0.1,0.23107773166699083,1.0,2016-09-01
327,Technology,ICICI Securities Limited,0.7041590320397111,-0.0140327859795872,5,0.0,0.1,0.23107773166699083,1.0,2016-09-01
328,Technology,IDBI Capital,0.0,-0.0056872037914691,1,0.0,0.1,0.23107773166699083,1.0,2016-09-01
329,Technology,Religare,-1.0,0.02549177894118105,2,0.0,0.1,0.23107773166699083,1.0,2016-09-01
330,Telecommunications,ICICI Securities Limited,-1.0,-0.024080988455988397,2,0.0,0.1,0.23107773166699083,1.0,2016-09-01
331,Telecommunications,Motilal Oswal,1.0,0.01664862914862915,2,0.0,0.1,0.23107773166699083,1.0,2016-09-01
332,Consumer Goods,HDFC Securities,0.0,0.0450898203592814,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
333,Energy,HDFC Securities,0.0,-0.0244181610072491,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
334,Energy,Karvy,0.9281606492281301,-0.016133876913469666,3,0.0,0.0,0.010178474193449697,3.0,2016-10-01
335,Energy,Reliance Securities,0.9999999999999999,0.0076321437665975,2,0.0,0.0,0.010178474193449697,3.0,2016-10-01
336,Finance,Chola Wealth Direct,0.6167885965688279,0.010702288310456401,8,0.0,0.0,0.010178474193449697,3.0,2016-10-01
337,Finance,HDFC Securities,-0.5273826355027835,-0.018312862370599654,11,0.0,0.0,0.010178474193449697,3.0,2016-10-01
338,Finance,ICICI Securities Limited,0.06075122820126995,-0.0037576463287191616,21,0.0,0.0,0.010178474193449697,3.0,2016-10-01
339,Finance,IDBI Capital,0.09581666104262873,0.012200990503295189,7,0.0,0.0,0.010178474193449697,3.0,2016-10-01
340,Finance,LKP Securities,0.0,-0.0343047812130427,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
341,Finance,Motilal Oswal,-0.7652390658606,0.007719071886013799,3,0.0,0.0,0.010178474193449697,3.0,2016-10-01
342,Finance,Reliance Securities,-0.5740570016028603,0.00240722511673392,5,0.0,0.0,0.010178474193449697,3.0,2016-10-01
343,Healthcare,Ashika Research,1.0,-0.005240852418258751,2,0.0,0.0,0.010178474193449697,3.0,2016-10-01
344,Healthcare,HDFC Securities,-0.08495078546554126,0.004692668529541028,4,0.0,0.0,0.010178474193449697,3.0,2016-10-01
345,Healthcare,Karvy,0.0,-0.0268927714970879,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
346,Healthcare,Reliance Securities,0.8783840819325125,-0.011723461451943232,3,0.0,0.0,0.010178474193449697,3.0,2016-10-01
347,Healthcare,Religare,0.0,-0.0016489745439554,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
348,Manufacturing,Dynamic Levels,-1.0,-0.0141374354728951,2,0.0,0.0,0.010178474193449697,3.0,2016-10-01
349,Manufacturing,IDBI Capital,0.0,-0.0154633562016769,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
350,Manufacturing,Motilal Oswal,1.0,-0.0388607748835522,2,0.0,0.0,0.010178474193449697,3.0,2016-10-01
351,Technology,HDFC Securities,-0.7342025292780497,-0.01800537104131737,3,0.0,0.0,0.010178474193449697,3.0,2016-10-01
352,Technology,ICICI Securities Limited,-0.3443924835831696,-0.009092336336216573,12,0.0,0.0,0.010178474193449697,3.0,2016-10-01
353,Technology,IDBI Capital,-0.8694431179988608,-0.0129206853918125,3,0.0,0.0,0.010178474193449697,3.0,2016-10-01
354,Technology,Karvy,-0.33129100457150923,-0.006636956052639175,4,0.0,0.0,0.010178474193449697,3.0,2016-10-01
355,Technology,Reliance Securities,-1.0,-0.0076184939639817,2,0.0,0.0,0.010178474193449697,3.0,2016-10-01
356,Telecommunications,ICICI Securities Limited,-1.0,-0.0433844516189406,2,0.0,0.0,0.010178474193449697,3.0,2016-10-01
357,Telecommunications,Karvy,0.0,-0.0514772727272726,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
358,Unknown,Karvy,0.0,-0.0295071592437306,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
359,Utilities,HDFC Securities,0.0,-0.0063313609467455,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
360,Utilities,LKP Securities,0.0,-0.0090418638295307,1,0.0,0.0,0.010178474193449697,3.0,2016-10-01
361,Agriculture,ICICI Securities Limited,0.0,0.0130667712008362,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
362,Consumer Goods,Ashika Research,0.0,-0.0136031567228578,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
363,Consumer Goods,Reliance Securities,0.0,0.0522544175902434,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
364,Energy,HDFC Securities,-0.7733415873660532,-0.0163385469167588,5,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
365,Energy,Karvy,0.0,0.0447185813415575,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
366,Energy,Reliance Securities,0.5668637512167329,0.0363835253672708,3,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
367,Finance,Chola Wealth Direct,0.2895274190111313,0.018737913321393317,6,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
368,Finance,HDFC Securities,-0.06212748152843471,-0.020059581059188553,13,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
369,Finance,ICICI Securities Limited,0.14726522694316932,-0.014735260443292646,22,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
370,Finance,IDBI Capital,0.18629398539173422,-0.012426559122960182,6,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
371,Finance,LKP Securities,0.0,0.0039962217539779,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
372,Finance,Reliance Securities,0.7418072254800627,0.035433236512864744,5,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
373,Healthcare,Angel Broking,0.06888065556356371,0.014444623121051919,5,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
374,Healthcare,HDFC Securities,0.16127174142048226,0.008781664431207715,6,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
375,Healthcare,IDBI Capital,-0.6987866866571826,-0.025763362281783702,3,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
376,Healthcare,Karvy,-0.5480187636493727,-0.03911537753552834,8,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
377,Healthcare,Reliance Securities,0.29482455486313913,-0.01669187976112894,5,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
378,Manufacturing,IDBI Capital,0.5512524913700466,0.060385846154331936,5,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
379,Manufacturing,Karvy,-0.16304620641732337,0.003038400112023246,11,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
380,Manufacturing,Religare,0.0,-0.0684966649563878,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
381,Manufacturing,Systematix Group,0.0,-0.0115660919540229,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
382,Real Estate,ICICI Securities Limited,0.0,-0.0632215503023639,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
383,Technology,Angel Broking,0.9999999999999999,0.0009418285009309031,2,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
384,Technology,HDFC Securities,0.4540887996134989,-0.01650411282236334,5,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
385,Technology,ICICI Securities Limited,-0.07984665299014816,-0.035576171583291016,11,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
386,Technology,Karvy,-0.24186189868362903,-0.010546678728675499,6,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
387,Technology,Reliance Securities,0.9128301052926301,-0.012636942206945901,4,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
388,Technology,Religare,-1.0,0.0381321102788891,2,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
389,Telecommunications,ICICI Securities Limited,0.9845949906517865,-0.0175481256394729,3,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
390,Telecommunications,Reliance Securities,0.0,-0.064452296819788,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
391,Unknown,HDFC Securities,-0.3314885452540582,-0.019849391307666834,3,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
392,Unknown,Karvy,-0.35633761811911363,-0.0060454367054075,3,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
393,Unknown,Reliance Securities,0.0,-0.1010466988727859,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
394,Utilities,HDFC Securities,0.0,-0.0025925625860811,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
395,Utilities,Reliance Securities,0.0,-0.1011178247734138,1,0.30000000000000004,0.0,0.0332861091338496,4.0,2016-11-01
396,Consumer Goods,HDFC Securities,0.0,-0.070273003033367,1,0.0,0.0,0.014179170959806192,6.0,2016-12-01
397,Consumer Goods,Rudra Shares and Stock Brokers Ltd,0.0,-0.0216266173752311,1,0.0,0.0,0.014179170959806192,6.0,2016-12-01
398,Energy,Karvy,0.0,-0.0134275618374558,1,0.0,0.0,0.014179170959806192,6.0,2016-12-01
399,Finance,CD Equisearch,0.0,-0.0212822091284845,1,0.0,0.0,0.014179170959806192,6.0,2016-12-01
400,Finance,ICICI Securities Limited,0.6061481915901751,0.021422711010501385,6,0.0,0.0,0.014179170959806192,6.0,2016-12-01
401,Finance,LKP Securities,0.0,0.0473457675753228,1,0.0,0.0,0.014179170959806192,6.0,2016-12-01
402,Finance,Reliance Securities,0.0,0.0541832669322708,1,0.0,0.0,0.014179170959806192,6.0,2016-12-01
403,Healthcare,HDFC Securities,0.825370508397252,0.01107597856546572,5,0.0,0.0,0.014179170959806192,6.0,2016-12-01
404,Healthcare,Karvy,0.5323075823111664,0.0031284628180956,7,0.0,0.0,0.014179170959806192,6.0,2016-12-01
405,Healthcare,Reliance Securities,0.5812657136353707,-0.019283532455009966,3,0.0,0.0,0.014179170959806192,6.0,2016-12-01
