### iter_0_a_0.0_b_0.0 ###
                  Sector                              author  mean_performance  count      month
919        Manufacturing            BOB Capital Markets Ltd.          0.009770      8 2020-08-01
920        Manufacturing                 Chola Wealth Direct          0.022357      2 2020-08-01
921        Manufacturing                        SPA Research          0.043319      1 2020-08-01
922        Manufacturing                      Yes Securities         -0.003665      2 2020-08-01
923           Technology                        IDBI Capital         -0.004333      1 2020-08-01
924           Technology                 Prabhudas Lilladhar          0.009667     11 2020-08-01
925       Transportation            BOB Capital Markets Ltd.          0.091228      2 2020-08-01
926       Transportation                       Dolat Capital          0.083306      1 2020-08-01
927       Transportation                       Motilal Oswal          0.036198      1 2020-08-01
928              Unknown            BOB Capital Markets Ltd.          0.001866      1 2020-08-01
929              Unknown                  Geojit BNP Paribas          0.019113      3 2020-08-01
930              Unknown            ICICI Securities Limited          0.046170      5 2020-08-01
931              Unknown                       Motilal Oswal          0.011321      3 2020-08-01
932            Utilities            BOB Capital Markets Ltd.         -0.078445      1 2020-08-01
933            Utilities                       Motilal Oswal          0.078445      1 2020-08-01
934            Utilities                 Prabhudas Lilladhar          0.078445      1 2020-08-01
935       Consumer Goods                       Motilal Oswal         -0.009689      3 2020-09-01
936       Consumer Goods                 Prabhudas Lilladhar          0.007978      2 2020-09-01
937              Finance                     Ashika Research         -0.024879      1 2020-09-01
938              Finance                             Ventura          0.024333      1 2020-09-01
939        Manufacturing                       Motilal Oswal          0.036717      7 2020-09-01
940        Manufacturing                          Way2Wealth          0.007012      1 2020-09-01
941          Real Estate                 Chola Wealth Direct         -0.149678      1 2020-09-01
942           Technology                       Motilal Oswal          0.031796      1 2020-09-01
943           Technology                 Prabhudas Lilladhar          0.012477      3 2020-09-01
944       Transportation                       Dolat Capital          0.073782      1 2020-09-01
945       Transportation                  Geojit BNP Paribas         -0.086767      1 2020-09-01
