### iter_0_a_-1.0_b_-1.0 ###
                  Sector                              author  mean_performance  count      month
431           Technology            ICICI Securities Limited         -0.002520      3 2016-03-01
432           Technology                       Motilal Oswal         -0.002952      2 2016-03-01
433           Technology                     Phillip Capital          0.021738      2 2016-03-01
434           Technology                 Reliance Securities          0.018151      1 2016-03-01
435              Unknown                     Phillip Capital          0.020670      1 2016-03-01
436            Utilities                     HDFC Securities         -0.006946      1 2016-03-01
437       Consumer Goods                               Karvy          0.001273      2 2016-04-01
438               Energy                     HDFC Securities          0.034514      2 2016-04-01
439               Energy            ICICI Securities Limited         -0.002523      2 2016-04-01
440               Energy                     Phillip Capital          0.047318      3 2016-04-01
441               Energy                 Reliance Securities         -0.007464      4 2016-04-01
442              Finance                       Angel Broking          0.012167      2 2016-04-01
443              Finance                 Chola Wealth Direct         -0.002231      9 2016-04-01
444              Finance                     HDFC Securities          0.011038     12 2016-04-01
445              Finance            ICICI Securities Limited         -0.001692      7 2016-04-01
446              Finance                      LKP Securities         -0.018604      1 2016-04-01
447              Finance                       Motilal Oswal          0.001747     13 2016-04-01
448              Finance                     Phillip Capital         -0.002159     10 2016-04-01
449              Finance                 Reliance Securities         -0.002385      8 2016-04-01
450           Healthcare                     HDFC Securities          0.018750      1 2016-04-01
451           Healthcare            ICICI Securities Limited         -0.006219      3 2016-04-01
452           Healthcare                     Phillip Capital         -0.010981      2 2016-04-01
453        Manufacturing                       Angel Broking         -0.057333      1 2016-04-01
454        Manufacturing                     HDFC Securities         -0.006524      4 2016-04-01
455        Manufacturing            ICICI Securities Limited         -0.005741      6 2016-04-01
456        Manufacturing                               Karvy         -0.012456      1 2016-04-01
457        Manufacturing                       Motilal Oswal          0.028216      6 2016-04-01
458        Manufacturing                     Phillip Capital         -0.010134      5 2016-04-01
459        Manufacturing                 Reliance Securities         -0.015107      1 2016-04-01
460           Technology                 Chola Wealth Direct         -0.006848      1 2016-04-01
461           Technology                     HDFC Securities          0.008903      2 2016-04-01
462           Technology            ICICI Securities Limited         -0.003955      6 2016-04-01
